mode	type	object	size	path	source_commit	license_state	reuse_policy
100644	blob	864f66609130bcd60e0a97d857c30d64ee7e076b	1189	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/ordinal-BENe2yWM.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	899f6d6de9b15eb248423900ea0d4f666a3e8421	400164	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/pdf-WLgSwHwh.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	0850e222af7c1b7b9961be1331146b876445a544	1046214	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/pdf.worker.min-qwK7q_zL.mjs	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	88f524057e9691eb509e880e973d2e7650449171	1956	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/pegDiagram-2B236MQR-DjGMM_HJ.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	efd935db1b45311400693fd731e6a1bc4ba1d804	6293	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/pieDiagram-ENE6RG2P-DQbOi0HP.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	441fa88b822dcb0667df691d1be7960a152b6494	34010	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/quadrantDiagram-ABIIQ3AL-iaQZxE66.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	80720588cbdbf01fcfc8ae27fc99faf4af472e2a	8460	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/quickbooks-N88wePET.png	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	e7fe9e973c6c333b175dc150bd8a2b5948d64a8b	1606	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/railroadDiagram-RFXS5EU6-CRQdLXH-.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	7647093bc23a181c8d34993230dfdb9e5c279524	42720	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/red-DBxWh2u2.svg	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	da89bea93227815414cd7facb5366681e628b4a6	31002	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/requirementDiagram-TGXJPOKE-DohZC0zT.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	94f61e7f28e1c437ea34ebd5e57a12a4361bb341	4570	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/rippling-cz7o1jpc.png	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	fc5fd91a196e7c76e09303357caa15519c6b1785	12673	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/salesforce-DuGcPENR.svg	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	30f82582fed1dafc4fdb3d22a1b0ac19f5a729c2	23199	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/sankeyDiagram-HTMAVEWB-Cg3Mn3ZB.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	ab83ebd2e6fb8f93d5313cb354da6a66a052a8b9	2703	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/scroll-pane-CIBX4DSV.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	70b164353c93c2abe8f9312ec7afc729ca0a8c1f	116967	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/sequenceDiagram-DBY2YBRQ-B3SkytJX.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	9fb0406e405a0fdc4788ff0b39f5821451694eb6	936	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/sizeCapture-X5ZJPWSS-C5HFlKS1.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	cf4c03d00e3fddf625c4293ab0503c00d92b9b18	12293	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/snowflake-B53K53W6.png	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	9aeacedd924142c0a3a441481fa7672b07e13a35	10423	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/stateDiagram-2N3HPSRC-BXP10sOs.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	1fc98200088654f3b5de91e8abedf1eb766f8552	428	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/stateDiagram-v2-6OUMAXLB-Bt4vdONd.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	b4a85cd476c5d51d6c0671ee01fd4c78e3769a47	118814	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/swimlanes-5IMT3BWC-Dh0b8YII.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	4e2f2fdf8cc674b830a5ded2f6c43c365333f8ec	548	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/swimlanesDiagram-G3AALYLV-oPgDIVfX.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	277289e3593c18c5e9b08d92d9e1d34565da886a	4823	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/tableau-DMgl1MR0.png	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	64cf243e2f876ff833b496a050ada6d98440bb9f	30835	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/timeline-definition-FHXFAJF6-pe4nC_zw.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	998a494a27bc0a8270d53df66c6f193470c8ce5b	41964	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/vennDiagram-L72KCM5P-UkW5sSzv.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	3e1902616a067400bd4f471896ec4b42678f7f67	12623	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-BBlgMUS1.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	de6a7dff335345a67fe822b281545c2e74ef5652	303	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-BUvrfHzx.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	c68ca2939af3e1baeea54aa358936a37803c37b4	2815	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-BWdLeqVl.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	beafc52a4abff74bcea3e4038083693bf6786b0c	6706	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-Be_tEnHY.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	431a0c5fca1fe674b93476ab351ac988366fe3ba	6656	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-BgDTdV0x.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	d5c903097ea87a61be585ddf6d1135afefd8a761	3801	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-BgFMehMb.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	89c73d71d440b48bb07b4532c03fac24329153bb	5635	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-BpihavWr.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	65cc69470265f0c640a34705fedeba0302c3e242	343	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-Bun6yIIa.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	03f5458dbfffddcf48159042c326e85c04f585bf	12535	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-C1DwxfIW.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	10e3c3c98154fea1de789f7fce3825be21fae3d4	218	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-CKem-ya0.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	447cc24881278c9ad169962e6321dc85b837aa1b	1744	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-CcGb8vV8.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	163de66ab31555513735ddc537f26d32a87ed172	1240	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-CfjHWvgM.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	5a75e6fdce5578d76cd74d256eb3e4274f6aac83	7193	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-CgXZHh4j.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	0ad17636484fcdae2cec78448f7f731f2365d270	47	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-ChG-6rmU.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	17bdb71e61a5b48c11d0dd65aff4a1e3f6c00b02	12384	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-D3guxqw5.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	d3541d8e9f8be181c47d4cef7c08e9c14cf575ff	1373	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-D7LDPFIV.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	2054975fb0ffc366b93b8f5276b1113372484283	218	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-DE6rtklT.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	f05e64b54bc390dddb39e5fab98f22d33074c962	6138	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-D_7g5htn.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	2bdc275eb58fd0930f5e79717075e5b08182d2ad	16528	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-DfAcXSTO.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	73e37983b677d4778c15ade7f265a1648564a72b	42897	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-DgpL9AMf.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	d9dee2dc20b048c78340798be1e4fd2aa2a6c4fb	977	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-DioiWs72.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	e2a69cb3ea987a3e95064164d5165a1cc67bec61	495	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-Kr4G14ud.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	eb715a2d986b89f5bd46f214e4a24529c239fb31	107493	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-TY6K_pbq.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	72c2c63aa24f57db5812cab7e605367a85c6152d	940	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-fqDgrBCr.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	87f7fe4c9c5dde7604020de217b1d49e281e2df6	218	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/view-sDtzwqZY.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	506c51c1476c2883c618e5e686e5881a40423c8c	25502	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/wardleyDiagram-EHGQE667-ytwWiUvv.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	23a66786d6e91715f136eb1677ba73843ed0bc89	4192	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/workday-DI2a8j1o.svg	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	11ad669ca27686d9ceec62732e503e9007d7a935	429191	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/xlsx-CNerDvZX.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	d7888e2b88273dcf613421f9526c7ebe7d3ae92c	41934	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/xychartDiagram-FW5EYKEG-C6FRe860.js	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	56c1d1dc58af7cc1a3a7c8463f70725855892c94	7115	vendor/grok-bot-0.20.0/canonical/dist/renderer/assets/zoominfo-kXQt8h27.png	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	3f8f49243bedd2057bc40e6d6f6fd2b19234f580	693	vendor/grok-bot-0.20.0/canonical/dist/renderer/index.html	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
100644	blob	d7fae6bdca72578007e515a3172f5251463cce18	3331	vendor/grok-bot-0.20.0/canonical/package.json	8bb9f6a093f17189010e5f5231c8694d53ccf190	PROVENANCE_BLOCKED	reference-only; no verbatim production shipping without explicit authorization/license
