mode	type	object	size	path	domain	decision	reason
100644	blob	df5be4813dc8068133db14e13916c3c7d31d64ce	2755	source/electron-preload/coordinator-port-bridge.ts	electron-preload	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	90086ee55ab2adb5a69100267a66bfe240d7a4af	331	source/electron-preload/main-rpc-runtime.ts	electron-preload	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	688e9fc555a795a1bde57add4d6b13bafb53cf76	806	source/electron-preload/passkey-stall.ts	electron-preload	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	6c9b84263938f9fbaba31c69205fca7179e42fae	8818	source/electron-preload/preload-browser-base.ts	electron-preload	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	2cf4db30b61c20fa0caaf6a9be299420642eb782	2895	source/electron-preload/preload-dev-controls.ts	electron-preload	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	10dfa1af010165d60d1d931868bfcc40ebf58b9c	21581	source/electron-preload/preload-vnc.ts	electron-preload	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	2cb24a7442cabc5f68b54e7ae7f41ab4f266ec0c	1938	source/electron-preload/preload-webview.ts	electron-preload	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	23b6a017604895700d6a6a9412474f2af9da0d7f	20498	source/electron-preload/preload.ts	electron-preload	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	5c0e651b2ccf8226432466649bd77c75a44670bb	2835	source/electron-preload/rpc-edge-runtime.ts	electron-preload	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	cc885208f4b6f91e76fc38d59733271001778827	205	source/electron-preload/runtime/dev-controls.ts	electron-preload	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	aef857f049542fde1900f0b6f5ebe4d1d92f23f3	176	source/electron-preload/runtime/primary.ts	electron-preload	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	92e87d35b332b84f56a3383df19459c956d1cfba	164	source/electron-preload/runtime/vnc.ts	electron-preload	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	73e6602ce8e8b8f251daaec4055bc9ae9514bc46	184	source/electron-preload/runtime/webview.ts	electron-preload	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	dcfbc6400c7057d48bdf96519ca10fc7ba2413e5	5296	source/host/agent-isolation/agent-store-worker.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	7297c5dc455136d1a2889d49ada4e0dc5555f510	15318	source/host/agent-isolation/agent-worker-pool.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	64eab8ac6ea77046cc2ca752fcd6319ce2751de8	19490	source/host/agent-isolation/conversation-blob-db.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	97bec5070666dc8c6884e6638129dc0988aaf67f	4027	source/host/agent-isolation/conversation-blob-gc.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	12174ba324cd7853010dca457d9404182bc55f43	7517	source/host/agent-isolation/conversation-blob-store.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	fca692d7794871a66bc32ebb22263dd74237cc8e	1868	source/host/agent-isolation/legacy-blob-retirement.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	f927cb28ab6b42795177e4712f052da61fcecc66	11057	source/host/agent-isolation/transcript-mirror-offload.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	1d04618f55ad604863115b1ca1f4ffc23469d2d0	4503	source/host/agent-isolation/transcript-mirror-worker.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	9e3b9c36a4da403b77576529615b57fbd9be696d	952	source/host/agent-isolation/worker-blob-store.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	916a7180d5f408be82de482c607e7d79c746fde5	6319	source/host/agents/agent-avatar.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	e60798a014e1ed0e267a57fd835968c12adad0a2	3302	source/host/agents/agent-clone.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	35742b07afa42604b1f50615b9c7e2563d6e8f9c	11451	source/host/agents/agent-messaging.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	4551139409729e6ad234e952c94c38757620bc9f	2018	source/host/agents/agent-profile.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	b325e52ad1725b6735eec850e44bbba27cf50d38	2050	source/host/agents/agent-workflow-enablement.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	6b56d9aeedd09b9573ac90025236f97888fc0c84	1521	source/host/agents/settings-file.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	4f31bbe8eac5618a3cfe1c638b5ab3a8065e61d7	492	source/host/attachment-paths.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	9d350b84fed1dbbd6785d2fa453980bcb17c5f07	438	source/host/automations/automation-id.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	9c8cdda79c674199856b88d4d08b1823be82bcf0	1539	source/host/automations/automation-status-reminder.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	42ed543bc56706f0533c93daf35557771ec325ab	15655	source/host/automations/automation-store.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	ab7a9b2c4da3c1eec8626179c5ef0e861b9db377	13874	source/host/automations/automation-trigger.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	12b721bdee3da8324bec3cd43b6988303847a527	24456	source/host/automations/automation.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	37c4c0847c6f289392194b8e438bbf1dbfc829b8	1801	source/host/automations/listener-integrations.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	e7bec3153a03cf5f4da231c57dd7f6d4c90a840c	2142	source/host/automations/routine-notices.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	23d1d985789f43c620076ce344b53a14a46c6a06	2055	source/host/box/box-capabilities.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	fd17bbef6b62117dc65337a582cb06df1ffb3b6d	690	source/host/box/box-env.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	49f951bb47311ef84663d9da5951a51b3673ec6c	1241	source/host/box/box-factory.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	c5443d8d95a6ac12cf98a2d7040868e4d9253e57	4536	source/host/box/box-file-transfer.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	0df5805699367c353b84db1d366dc564cf264908	1403	source/host/box/box-mcp.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	2f5965da6b6c3a3cd5f152f4820a31054bd0e053	418	source/host/box/box-monitor-layout.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	de3ad6b11282a0463a75bbd421514e6ecc328788	8462	source/host/box/box-remote-accessor.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	d3f4e80db17f99dc1b2e18d13e2037e1dbd3050b	756	source/host/box/box-shell-command.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	528e147cd8541a5ec5cc6768ac05adf698cd5a8d	1619	source/host/box/box-store-backend-policy.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	add4212cc633801263f320cc64d78c0841d9ce32	5703	source/host/box/box-transfer.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	3bfdbbe96decb77ff3695a0f7b8bdd73f431e6ea	4327	source/host/box/box-windows.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	019842240dc631ceb293e02477e39a48ccf3ebe2	5309	source/host/box/exec-daemon-process.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	fe192459204cc749dd2dd320b0ab0a6d25177d1d	9022	source/host/box/generated-production.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	812a64f62f09db628308bdd973c519dcd02b34f9	14538	source/host/box/loopback-sand-box.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	72ac90d93c406afc19033c66c8f3a3ea66112fb5	8197	source/host/box/production.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	e8c4de0c48c869847327892188e2d6cfe8382de6	1176	source/host/box/protected-path-guard.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	31ff8a5dbcc99baf2ff233c4f050fb00248838da	12868	source/host/box/shared-desktop-sand-box.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	ff98922b8684ee9b6ef996647fec8e506eefb2a2	3873	source/host/cloud-agents/cloud-agent-images.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	77b6a1682a06efe7a5f3e3c71a5d63555d304796	19005	source/host/cloud-agents/cloud-agent-tool.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	a9ef9804164cae2512f731ee2ac962ffbe7952cf	1829	source/host/cloud-agents/cloud-agent-transcript-dump.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	eca78f645baee02089b599fd542f58121ce07702	2415	source/host/connectors/channel-attachment.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	29662852e95d8b703dc131b587250cbfe45adcf9	615	source/host/durable-file-policy.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	82af35ce20b5d267ca73e490738bfd2f68031aa5	3763	source/host/extensions/action-audit/action-audit-backend.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	a25e5ef5ec7cf9b8893b885b654186134f9b423e	6776	source/host/extensions/action-audit/action-audit-service.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	4bbc9c4c6c1ebe697f288623caf022b595be8f7c	1618	source/host/extensions/action-audit/extension.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	007c275ce7a4ac9eeb39c96def1efaae286087c1	24020	source/host/extensions/attachments/attachments-service.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	aa0948c949f176263f268f6efb41afa2324620f1	1813	source/host/extensions/attachments/box-staging.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	666af20680c2acc2ce1b1dc8db77020bb2f98744	905	source/host/extensions/attachments/extension.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	fc922d67611532db05d4d48b387dc782742f5ff3	2044	source/host/extensions/attachments/generate-image-resource-accessor.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	89647ae8951e29beb5603802c167b3c3fb9f7508	1656	source/host/extensions/attachments/generate-image-service.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	0950f34e97625109efd2d56a1d872bf1bd451c5c	3142	source/host/extensions/attachments/link-preview-image-bounds.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	96ad6e2616f70368132eb46f23b745948ccf4e66	9167	source/host/extensions/attachments/safe-link-preview-fetch.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	6be71fbde2517b773b1da316c31958bf77dd69ff	5005	source/host/extensions/attachments/video-playback-rendition.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	e6c7b858d2e782883191e254d642850daf50c6c2	5243	source/host/extensions/auth/auth-service.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	7eac889c75ec570c8e8c6a2a3e739d58ed4c62ab	7411	source/host/extensions/auth/credential-renewer.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	dda5e2a5513e0264375233fa9999b9fb1bd97e0e	2003	source/host/extensions/auth/extension.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	717e235077d1ecf68c4cc2ac996ae3dba1a18173	3731	source/host/extensions/auth/user-full-name-service.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	b977baf6c2ec2996654e6c31d5398bed9d9bd022	7014	source/host/extensions/auto-review/auto-review-service.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	95280ba8db524dfe8be2047edd3ecb0bbb976a52	2735	source/host/extensions/auto-review/extension.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	bfb05fdbf6c9f41eec6db3394d4db5dbe5eab8cc	1996	source/host/extensions/auto-review/sand-auto-review-awaiting.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	750b804a10723ffb27e5ab43f1ef3fa5373f9683	2456	source/host/extensions/auto-review/sand-backend-smart-mode-classifier-exec.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	1b131df1e702e60cacce49e50d359787d323ab45	9356	source/host/extensions/automations/backend-relay-source.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	0225bff58ea3480a7fbe94ffbad251ad83feef2f	10286	source/host/extensions/automations/extension.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	b13e226d5ee3ba5d20a6ae2bd5b9fd0d9c49845a	2692	source/host/extensions/automations/listener-connect-watcher.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	ba6a1542cd67bf30bc72e699af2dd911c81bfaae	4752	source/host/extensions/automations/listener-integrations.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	3d49bd91b4c0209f55925a8eed2f2321de9f851a	27645	source/host/extensions/automations/sand-automation-cloud-sync.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	d02be97a67f3e1edb552c96670de144850a5249d	4716	source/host/extensions/automations/sand-automation-cloud-trigger.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	d23a5f148acf470c964ee39788070e31f96ee5cc	19753	source/host/extensions/automations/sand-automation-fire-consumer.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	e839d9c43abcd7d25d1275fc2b862cc6c240ec0d	4421	source/host/extensions/automations/sand-trigger-hub.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	1d5c429860bc44d7ad3ca3240b5d39f4dba1815e	895	source/host/extensions/box-lifecycle/box-lifecycle-service.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	7a8a026d9da30fbeec0f8b7e2d2326cad4900aca	982	source/host/extensions/box-lifecycle/extension.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	e2dd1245f9ab16c768bea9f226a1670fbd6f44f9	21200	source/host/extensions/box-store-sync/agent-store-sand-files.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	776ceded57f623d2b46de525172377e82c2caedd	33635	source/host/extensions/box-store-sync/box-copy-in.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	2a2ad27f9cd293e649765a84cf0fdafd0fabc28e	9828	source/host/extensions/box-store-sync/box-object-store.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	cabb8b4292448607392550fbb0ecfcff1c5952d5	397	source/host/extensions/box-store-sync/box-store-diagnostics.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	135b33e665620542e037ed26345cfd4f89f07917	30653	source/host/extensions/box-store-sync/box-store-download.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	141b679f28ceccf3e8a984bba9a33e62dea53fbe	2690	source/host/extensions/box-store-sync/box-store-hydration.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	826545e279891d26586812b71924284bd049f43b	2540	source/host/extensions/box-store-sync/box-store-manifest-format.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	7661d583192777113e193450f7374a49ea35ba74	24476	source/host/extensions/box-store-sync/box-store-manifest.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	0326591da982dd77abe04789134ad6d3ce236ec8	15720	source/host/extensions/box-store-sync/box-store-pack-pipeline.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	d241c8bece469fa3dd3e270b957e8b8403fe3c02	9236	source/host/extensions/box-store-sync/box-store-pack.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	c1bea2c3ef2e6e23d962d3d3b56632a565577747	172	source/host/extensions/box-store-sync/box-store-sync-error.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	d6cb55dafcfbe9e0f86d8142ae874090272741bd	15227	source/host/extensions/box-store-sync/box-store-sync-service.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	4ec48ab3045b3633cfc4b502798bac001381dac2	22291	source/host/extensions/box-store-sync/box-store-sync.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	94244a12d0046863ae77800b62de6a3d0b4c7440	20935	source/host/extensions/box-store-sync/box-store-transfer.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	c09ccf00e266de0806956386a34bea53142eb6ad	622	source/host/extensions/box-store-sync/box-store-vacuum-worker.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	b2afa0dfd6781eb67e31d93df21c7bb4b8ccb0c9	5072	source/host/extensions/box-store-sync/chrome-session-stage.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	a858b63cd831a17d336220b97293da0eb8382c7a	3001	source/host/extensions/box-store-sync/chrome-session-watcher.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	83e958543205e3f2e84b44223ff751ace3a8cc53	3402	source/host/extensions/box-store-sync/extension.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	3ea645de3b5d4e7c78eb00f03455b0ed12ff9519	54	source/host/extensions/box-store-sync/files.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	fe3213586bd3c74dffb2dece4daa6d758397e567	764	source/host/extensions/box-store-sync/object-store-port.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	6c5d901629755333bba49632a51fe104284f5aae	3069	source/host/extensions/box-store-sync/request-coalescer.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	aff11474d43f0fd0319aa08f6e5d8c895b8a1c6a	22338	source/host/extensions/box-store-sync/sand-box-store-files.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	361f832e8276508291b42e368e83ec7bf871ca54	7246	source/host/extensions/box-store-sync/sqlite-snapshot.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	aa66d7baeca1fc9b9a6f30f6e832c29f773b207c	15186	source/host/extensions/box-store-sync/store-db-bundle-capture.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	828b34465ac44c64720075134a6b47b8f842674f	20149	source/host/extensions/box-store-sync/store-db-capture.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	3c239fad1f095bff00a5b02ffb9acdf632f49036	7744	source/host/extensions/box-store-sync/store-db-snapshot-upload.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	21652cbc99d3003e17b129ca2206bd7ec3aea29f	4841	source/host/extensions/box-store-sync/workspace-ignore.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	79754801d2105180ef556346f5df4d15990709ac	1559	source/host/extensions/browser-ua/extension.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	9d42e8c4b225312d578532a1b574d4e7476ed3bb	1248	source/host/extensions/browser-ua/ua-owner-stamp-service.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	b40b1a75555fb6153839f6531b8e2d3a5019601a	908	source/host/extensions/browser-ua/ua-token-kill-switch-service.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	86f9804cd9993b6565dfd9ab75432bb82c496df5	56	source/host/extensions/cloud-agents/cloud-agent-launch-error.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	9042250d24cdeec5ad8b0cb429e065687d06d799	11781	source/host/extensions/cloud-agents/cloud-agent-poll-loop.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	1ff9be104a8adf2fa80c11a5c44a394b8f6da0f2	6936	source/host/extensions/cloud-agents/cloud-agent-request-composition.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	764d3bcedab2508b413cfa747b6869f8c47562d7	17026	source/host/extensions/cloud-agents/cloud-agents-service.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	acd264586bc6a2f16d81ae0b8bfc8e5c60ac78c0	1304	source/host/extensions/cloud-agents/extension.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	fffbad3ca0376ec36d2cc83a54b1f1ab997a620f	1122	source/host/extensions/cloud-agents/model-catalog-fetch.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	9d2ba65ae818504c0c9f936fb6447bf3e26df8da	1396	source/host/extensions/codebase-telemetry/codebase-snapshot-trigger.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	2451d34d5b482e166f9925b42314ce1da3d6f3f0	7366	source/host/extensions/codebase-telemetry/codebase-telemetry-adapter.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	285e1c4370882f76f3aca65b4f061ee06bf91928	4818	source/host/extensions/codebase-telemetry/codebase-telemetry-host.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	7aea3289012e91325ff1b0cbc9bbf3c07580bde4	5753	source/host/extensions/codebase-telemetry/codebase-telemetry-service.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	a54575ab0a774db209cb17a4ac8e2f5d5acc5aef	1263	source/host/extensions/codebase-telemetry/csnaps-capability.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	947746e9c18ee05cb1ba23a14d2f5b78acb529b5	10310	source/host/extensions/codebase-telemetry/csnaps-process.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	137497f84f813767baee3c4cdb64c36ce351dcb1	6311	source/host/extensions/codebase-telemetry/csnaps-protocol.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	7f993aa2ee70c0137637645e6c2755c661f303cb	3916	source/host/extensions/codebase-telemetry/extension.ts	agent-host	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
